id,match_id,match_period,team_id,event_id,event_name,sub_event_id,sub_event_name,player_id,event_sec,start_x,start_y,end_x,end_y,tag_id_1,tag_id_2,tag_id_3,tag_id_4,tag_id_5
177960571,2499719,2H,1609,8,Pass,85,Simple pass,7868,1433.833,29,94,37,88,1801,NA,NA,NA,NA
177960573,2499719,2H,1609,8,Pass,82,Head pass,26010,1434.649,37,88,31,75,1801,NA,NA,NA,NA
177960575,2499719,2H,1609,7,Others on the ball,72,Touch,7868,1435.316,31,75,30,77,NA,NA,NA,NA,NA
177960565,2499719,2H,1631,1,Duel,11,Ground attacking duel,14763,1436.145,70,23,71,20,701,1802,NA,NA,NA
177960577,2499719,2H,1609,1,Duel,12,Ground defending duel,7868,1436.762,30,77,29,80,703,1801,NA,NA,NA
177960566,2499719,2H,1631,1,Duel,12,Ground defending duel,14763,1439.113,71,20,75,22,702,1801,NA,NA,NA
177960567,2499719,2H,1631,1,Duel,12,Ground defending duel,8013,1439.113,75,22,71,20,701,1802,NA,NA,NA
177961274,2499719,2H,1609,1,Duel,11,Ground attacking duel,0,1439.113,29,80,25,78,702,1801,NA,NA,NA
177960578,2499719,2H,1609,1,Duel,11,Ground attacking duel,7868,1439.576,25,78,29,72,703,1801,NA,NA,NA
177960569,2499719,2H,1631,1,Duel,12,Ground defending duel,14763,1440.724,71,28,70,36,1601,701,1802,NA,NA
177961275,2499719,2H,1609,1,Duel,11,Ground attacking duel,0,1440.724,29,72,30,64,703,1801,NA,NA,NA
177960579,2499719,2H,1609,8,Pass,85,Simple pass,7870,1442.561,30,64,40,58,1801,NA,NA,NA,NA
177960581,2499719,2H,1609,8,Pass,85,Simple pass,3319,1444.505,40,58,45,23,1801,NA,NA,NA,NA
177960585,2499719,2H,1609,7,Others on the ball,70,Acceleration,167145,1447.339,45,23,74,28,1801,NA,NA,NA,NA
177960588,2499719,2H,1609,8,Pass,85,Simple pass,167145,1449.879,74,28,95,19,1801,NA,NA,NA,NA
177960591,2499719,2H,1609,8,Pass,80,Cross,25413,1451.925,95,19,0,0,401,2101,1802,NA,NA
177961044,2499719,2H,1631,7,Others on the ball,72,Touch,8488,1453.122,4,81,28,44,1401,NA,NA,NA,NA
177960594,2499719,2H,1609,10,Shot,100,Shot,49876,1454.787,72,56,0,0,401,201,1206,1801,NA
177960576,2499719,2H,1631,9,Save attempt,91,Save attempt,8480,1456.676,100,100,5,81,1206,1801,NA,NA,NA
177960580,2499719,2H,1631,8,Pass,83,High pass,8480,1477.609,25,73,53,7,1801,NA,NA,NA,NA
177960582,2499719,2H,1631,8,Pass,85,Simple pass,14853,1483.114,53,7,45,13,1801,NA,NA,NA,NA
177960584,2499719,2H,1631,8,Pass,85,Simple pass,8653,1486.496,45,13,40,5,1801,NA,NA,NA,NA
177960586,2499719,2H,1631,8,Pass,85,Simple pass,14853,1488.984,40,5,17,59,1801,NA,NA,NA,NA
177960590,2499719,2H,1631,8,Pass,83,High pass,8480,1494.294,17,59,69,93,1801,NA,NA,NA,NA
177960602,2499719,2H,1609,1,Duel,12,Ground defending duel,167145,1499.385,31,7,23,0,702,1801,NA,NA,NA
177960592,2499719,2H,1631,1,Duel,11,Ground attacking duel,26150,1499.596,69,93,77,100,702,1801,NA,NA,NA
177960593,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1503.004,67,100,100,100,NA,NA,NA,NA,NA
177960604,2499719,2H,1609,3,Free Kick,36,Throw in,0,1515.512,23,0,17,51,1801,NA,NA,NA,NA
177960606,2499719,2H,1609,8,Pass,85,Simple pass,3560,1517.2,17,51,41,64,1801,NA,NA,NA,NA
177960607,2499719,2H,1609,8,Pass,83,High pass,49876,1521.938,41,64,90,23,1801,NA,NA,NA,NA
177960608,2499719,2H,1609,8,Pass,85,Simple pass,25413,1527.177,90,23,87,47,302,1801,NA,NA,NA
177960609,2499719,2H,1609,10,Shot,100,Shot,3319,1528.055,87,47,0,0,401,2101,1802,NA,NA
177960596,2499719,2H,1631,7,Others on the ball,72,Touch,8488,1529.302,8,54,17,56,1401,NA,NA,NA,NA
177960597,2499719,2H,1631,8,Pass,84,Launch,265366,1531.774,17,56,45,65,1801,NA,NA,NA,NA
177960598,2499719,2H,1631,1,Duel,10,Air duel,12829,1533.759,45,65,28,58,701,1802,NA,NA,NA
177960611,2499719,2H,1609,1,Duel,10,Air duel,14869,1533.917,55,35,72,42,703,1801,NA,NA,NA
177960599,2499719,2H,1631,1,Duel,10,Air duel,265366,1536.15,28,58,44,68,703,1801,NA,NA,NA
177960612,2499719,2H,1609,1,Duel,10,Air duel,25413,1536.399,72,42,56,32,701,1802,NA,NA,NA
177960600,2499719,2H,1631,1,Duel,13,Ground loose ball duel,12829,1537.648,44,68,44,71,701,1802,NA,NA,NA
177960613,2499719,2H,1609,1,Duel,13,Ground loose ball duel,14869,1538.365,56,32,56,29,703,1801,NA,NA,NA
177960615,2499719,2H,1609,8,Pass,82,Head pass,14869,1539.76,56,29,42,12,1801,NA,NA,NA,NA
177960616,2499719,2H,1609,8,Pass,85,Simple pass,167145,1540.993,42,12,6,35,1801,NA,NA,NA,NA
177960617,2499719,2H,1609,8,Pass,85,Simple pass,7882,1545.934,6,35,29,78,1801,NA,NA,NA,NA
177960619,2499719,2H,1609,8,Pass,85,Simple pass,3560,1548.058,29,78,35,69,1801,NA,NA,NA,NA
177960620,2499719,2H,1609,8,Pass,85,Simple pass,49876,1551.162,35,69,50,38,1802,NA,NA,NA,NA
177960601,2499719,2H,1631,7,Others on the ball,71,Clearance,265366,1551.8,50,62,63,84,1401,1802,NA,NA,NA
177960622,2499719,2H,1609,8,Pass,85,Simple pass,14869,1555.558,37,16,62,28,1801,NA,NA,NA,NA
177960624,2499719,2H,1609,8,Pass,85,Simple pass,3319,1559.454,62,28,72,0,1802,NA,NA,NA,NA
177960605,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1561.753,28,100,100,100,NA,NA,NA,NA,NA
177960614,2499719,2H,1631,3,Free Kick,36,Throw in,149019,1599.396,33,100,41,88,1801,NA,NA,NA,NA
177960618,2499719,2H,1631,1,Duel,10,Air duel,217078,1600.395,41,88,61,76,703,1801,NA,NA,NA
177960629,2499719,2H,1609,1,Duel,10,Air duel,7870,1600.717,59,12,39,24,701,1802,NA,NA,NA
177960631,2499719,2H,1609,7,Others on the ball,71,Clearance,3560,1602.621,39,24,74,35,1801,NA,NA,NA,NA
177960621,2499719,2H,1631,1,Duel,12,Ground defending duel,8488,1603.826,26,65,31,71,601,703,1801,NA,NA
177960633,2499719,2H,1609,1,Duel,11,Ground attacking duel,26010,1604.236,74,35,69,29,602,701,1802,NA,NA
177960623,2499719,2H,1631,8,Pass,85,Simple pass,8488,1605.254,31,71,37,67,1801,NA,NA,NA,NA
177960625,2499719,2H,1631,1,Duel,11,Ground attacking duel,217078,1605.725,37,67,40,67,602,702,1801,NA,NA
177960634,2499719,2H,1609,1,Duel,12,Ground defending duel,7870,1605.93,63,33,60,33,601,702,1801,NA,NA
177960626,2499719,2H,1631,1,Duel,13,Ground loose ball duel,192748,1606.343,40,67,31,67,702,1801,NA,NA,NA
177961276,2499719,2H,1609,1,Duel,13,Ground loose ball duel,0,1606.343,60,33,69,33,702,1801,NA,NA,NA
177960627,2499719,2H,1631,1,Duel,13,Ground loose ball duel,217078,1606.75,31,67,31,67,703,1801,NA,NA,NA
177961277,2499719,2H,1609,1,Duel,13,Ground loose ball duel,0,1606.75,69,33,69,33,701,1802,NA,NA,NA
177960628,2499719,2H,1631,8,Pass,85,Simple pass,217078,1608.527,31,67,20,32,1801,NA,NA,NA,NA
177960630,2499719,2H,1631,7,Others on the ball,72,Touch,14853,1610.631,20,32,32,7,NA,NA,NA,NA,NA
177960632,2499719,2H,1631,8,Pass,83,High pass,14853,1614.074,32,7,75,13,1802,NA,NA,NA,NA
177960636,2499719,2H,1609,8,Pass,85,Simple pass,7868,1620.428,25,87,9,49,1401,1801,NA,NA,NA
177960639,2499719,2H,1609,8,Pass,85,Simple pass,7882,1623.646,9,49,24,35,1801,NA,NA,NA,NA
177960643,2499719,2H,1609,7,Others on the ball,72,Touch,14869,1628.203,24,35,36,30,NA,NA,NA,NA,NA
177960640,2499719,2H,1609,8,Pass,85,Simple pass,14869,1629.605,36,30,47,36,1801,NA,NA,NA,NA
177960641,2499719,2H,1609,8,Pass,85,Simple pass,49876,1632.642,47,36,59,16,1801,NA,NA,NA,NA
177960635,2499719,2H,1631,1,Duel,12,Ground defending duel,8488,1634.756,41,84,42,89,501,701,1802,NA,NA
177961278,2499719,2H,1609,1,Duel,11,Ground attacking duel,0,1634.756,59,16,58,11,502,703,1801,NA,NA
177960645,2499719,2H,1609,8,Pass,85,Simple pass,3319,1635.125,58,11,64,9,1802,NA,NA,NA,NA
177960637,2499719,2H,1631,7,Others on the ball,72,Touch,8488,1635.683,36,91,34,100,1401,NA,NA,NA,NA
177960638,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1637.634,34,100,100,100,NA,NA,NA,NA,NA
177960646,2499719,2H,1609,3,Free Kick,36,Throw in,167145,1642.011,70,0,66,24,1801,NA,NA,NA,NA
177960649,2499719,2H,1609,8,Pass,85,Simple pass,3319,1644.099,66,24,67,47,1801,NA,NA,NA,NA
177960650,2499719,2H,1609,8,Pass,85,Simple pass,49876,1650.672,67,47,67,65,1801,NA,NA,NA,NA
177960652,2499719,2H,1609,8,Pass,85,Simple pass,7870,1653.034,67,65,55,90,1801,NA,NA,NA,NA
177960653,2499719,2H,1609,8,Pass,85,Simple pass,7868,1655.097,55,90,71,91,1801,NA,NA,NA,NA
177960655,2499719,2H,1609,8,Pass,85,Simple pass,7945,1656.577,71,91,58,88,1801,NA,NA,NA,NA
177960657,2499719,2H,1609,8,Pass,85,Simple pass,7868,1658.863,58,88,74,79,1801,NA,NA,NA,NA
177960659,2499719,2H,1609,8,Pass,85,Simple pass,7945,1660.979,74,79,62,71,1801,NA,NA,NA,NA
177960661,2499719,2H,1609,8,Pass,85,Simple pass,7870,1662.352,62,71,77,62,1802,NA,NA,NA,NA
177960642,2499719,2H,1631,8,Pass,85,Simple pass,265366,1662.984,23,38,35,49,1901,1801,NA,NA,NA
177960644,2499719,2H,1631,8,Pass,85,Simple pass,12829,1665.488,35,49,47,58,1901,1801,NA,NA,NA
177960647,2499719,2H,1631,8,Pass,85,Simple pass,26150,1667.502,47,58,44,57,1901,1801,NA,NA,NA
177960662,2499719,2H,1609,1,Duel,12,Ground defending duel,14869,1668.06,56,43,64,33,503,703,1801,NA,NA
177961279,2499719,2H,1631,1,Duel,11,Ground attacking duel,0,1668.06,44,57,36,67,504,701,1802,NA,NA
177960665,2499719,2H,1609,8,Pass,85,Simple pass,14869,1671.79,64,33,76,35,1802,NA,NA,NA,NA
177960654,2499719,2H,1631,7,Others on the ball,71,Clearance,8488,1672.947,24,65,40,100,1401,1802,NA,NA,NA
177960656,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1676.41,40,100,100,100,NA,NA,NA,NA,NA
177960666,2499719,2H,1609,3,Free Kick,36,Throw in,49876,1680.059,63,0,56,17,1801,NA,NA,NA,NA
177960667,2499719,2H,1609,8,Pass,85,Simple pass,167145,1681.243,56,17,62,23,1801,NA,NA,NA,NA
177960668,2499719,2H,1609,8,Pass,85,Simple pass,3319,1683.907,62,23,73,27,1801,NA,NA,NA,NA
177960670,2499719,2H,1609,8,Pass,85,Simple pass,25413,1684.823,73,27,81,8,1801,NA,NA,NA,NA
177960671,2499719,2H,1609,8,Pass,85,Simple pass,49876,1687.665,81,8,78,12,1801,NA,NA,NA,NA
177960660,2499719,2H,1631,1,Duel,12,Ground defending duel,192748,1690.689,22,88,27,83,501,701,1802,NA,NA
177961280,2499719,2H,1609,1,Duel,11,Ground attacking duel,0,1690.689,78,12,73,17,502,703,1801,NA,NA
177960672,2499719,2H,1609,8,Pass,85,Simple pass,3319,1691.128,73,17,89,15,1801,NA,NA,NA,NA
177960674,2499719,2H,1609,8,Pass,85,Simple pass,3319,1694.146,89,15,77,33,1801,NA,NA,NA,NA
177960678,2499719,2H,1609,8,Pass,85,Simple pass,167145,1695.982,77,33,71,51,1801,NA,NA,NA,NA
177960679,2499719,2H,1609,8,Pass,85,Simple pass,7870,1698.105,71,51,86,72,1801,NA,NA,NA,NA
177960681,2499719,2H,1609,10,Shot,100,Shot,7868,1700.394,86,72,0,0,402,2101,201,1802,NA
177960664,2499719,2H,1631,7,Others on the ball,72,Touch,14853,1701.105,15,23,0,65,1401,NA,NA,NA,NA
177960663,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1703.968,0,65,100,100,NA,NA,NA,NA,NA
177960683,2499719,2H,1609,3,Free Kick,30,Corner,0,1715.936,100,0,59,24,1801,NA,NA,NA,NA
177960686,2499719,2H,1609,8,Pass,85,Simple pass,167145,1718.044,59,24,66,66,1801,NA,NA,NA,NA
177960688,2499719,2H,1609,10,Shot,100,Shot,7868,1719.835,66,66,0,0,402,2101,1802,NA,NA
177960673,2499719,2H,1631,7,Others on the ball,72,Touch,149019,1720.709,12,49,25,31,1401,NA,NA,NA,NA
177960675,2499719,2H,1631,7,Others on the ball,71,Clearance,265366,1721.727,25,31,65,21,1802,NA,NA,NA,NA
177960691,2499719,2H,1609,8,Pass,85,Simple pass,7882,1727.811,35,79,61,92,1801,NA,NA,NA,NA
177960692,2499719,2H,1609,8,Pass,80,Cross,7868,1731.262,61,92,89,46,302,402,801,1801,NA
177960677,2499719,2H,1631,1,Duel,13,Ground loose ball duel,149019,1732.526,11,54,8,67,701,1802,NA,NA,NA
177960694,2499719,2H,1609,1,Duel,13,Ground loose ball duel,26010,1733.017,89,46,92,33,703,1801,NA,NA,NA
177960697,2499719,2H,1609,10,Shot,100,Shot,3319,1734.123,92,33,0,0,401,201,1212,1802,NA
177960682,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1737.071,4,62,100,100,NA,NA,NA,NA,NA
177960684,2499719,2H,1631,3,Free Kick,34,Goal kick,8480,1774.794,100,100,60,8,NA,NA,NA,NA,NA
177960704,2499719,2H,1609,1,Duel,10,Air duel,7868,1778.667,40,92,47,100,703,1801,NA,NA,NA
177960685,2499719,2H,1631,1,Duel,10,Air duel,14853,1778.809,60,8,53,0,701,1802,NA,NA,NA
177960687,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1782.657,51,0,100,100,NA,NA,NA,NA,NA
177960689,2499719,2H,1631,3,Free Kick,36,Throw in,14853,1790.256,53,0,33,15,1801,NA,NA,NA,NA
177960690,2499719,2H,1631,8,Pass,83,High pass,8653,1793.276,33,15,60,93,1801,NA,NA,NA,NA
177960693,2499719,2H,1631,1,Duel,10,Air duel,26150,1797.434,60,93,83,89,703,1801,NA,NA,NA
177960706,2499719,2H,1609,1,Duel,10,Air duel,167145,1797.46,40,7,17,11,701,1802,NA,NA,NA
177960710,2499719,2H,1609,8,Pass,85,Simple pass,14869,1801.863,17,11,29,5,1802,NA,NA,NA,NA
177960696,2499719,2H,1631,7,Others on the ball,72,Touch,26150,1802.636,71,95,83,92,1401,NA,NA,NA,NA
177960711,2499719,2H,1609,8,Pass,82,Head pass,14869,1803.125,17,8,34,10,1801,NA,NA,NA,NA
177960714,2499719,2H,1609,8,Pass,85,Simple pass,167145,1806.632,34,10,42,5,1801,NA,NA,NA,NA
177960698,2499719,2H,1631,1,Duel,12,Ground defending duel,149019,1807.649,58,95,64,93,702,1801,NA,NA,NA
177961282,2499719,2H,1609,1,Duel,11,Ground attacking duel,0,1807.649,42,5,36,7,702,1801,NA,NA,NA
177960715,2499719,2H,1609,8,Pass,85,Simple pass,25413,1807.877,36,7,41,17,1801,NA,NA,NA,NA
177960716,2499719,2H,1609,7,Others on the ball,70,Acceleration,167145,1809.284,41,17,67,13,1801,NA,NA,NA,NA
177960717,2499719,2H,1609,1,Duel,11,Ground attacking duel,167145,1811.444,67,13,76,17,703,1801,NA,NA,NA
177960701,2499719,2H,1631,1,Duel,12,Ground defending duel,217078,1811.896,33,87,24,83,701,1802,NA,NA,NA
177960703,2499719,2H,1631,1,Duel,12,Ground defending duel,217078,1814.152,24,83,31,79,702,1801,NA,NA,NA
177961283,2499719,2H,1609,1,Duel,11,Ground attacking duel,0,1814.152,76,17,69,21,702,1801,NA,NA,NA
177960705,2499719,2H,1631,1,Duel,12,Ground defending duel,192748,1814.796,31,79,24,83,701,1802,NA,NA,NA
177960722,2499719,2H,1609,1,Duel,11,Ground attacking duel,3319,1815.129,69,21,79,15,701,1802,NA,NA,NA
177960708,2499719,2H,1631,8,Pass,85,Simple pass,192748,1816.352,21,85,17,80,1801,NA,NA,NA,NA
177960709,2499719,2H,1631,8,Pass,85,Simple pass,149019,1817.137,17,80,25,82,1801,NA,NA,NA,NA
177960712,2499719,2H,1631,8,Pass,85,Simple pass,217078,1818.281,25,82,34,87,1801,NA,NA,NA,NA
177960724,2499719,2H,1609,1,Duel,12,Ground defending duel,14869,1819.42,66,13,66,19,701,1802,NA,NA,NA
177960713,2499719,2H,1631,1,Duel,11,Ground attacking duel,26150,1819.483,34,87,34,81,703,1801,NA,NA,NA
177960726,2499719,2H,1609,2,Foul,20,Foul,14869,1821.014,66,19,66,13,NA,NA,NA,NA,NA
177960718,2499719,2H,1631,3,Free Kick,31,Free Kick,8480,1846.091,33,88,68,22,1801,NA,NA,NA,NA
177960720,2499719,2H,1631,1,Duel,10,Air duel,8013,1849.849,68,22,75,0,702,1801,NA,NA,NA
177960728,2499719,2H,1609,1,Duel,10,Air duel,7868,1849.995,32,78,25,100,702,1801,NA,NA,NA
177960721,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1853.749,73,0,100,100,NA,NA,NA,NA,NA
177960730,2499719,2H,1609,3,Free Kick,36,Throw in,7868,1857.508,25,100,19,86,1801,NA,NA,NA,NA
177960732,2499719,2H,1609,8,Pass,85,Simple pass,7870,1861.051,19,86,6,75,1801,NA,NA,NA,NA
177960733,2499719,2H,1609,8,Pass,85,Simple pass,3560,1863.114,6,75,8,46,1801,NA,NA,NA,NA
177960735,2499719,2H,1609,8,Pass,85,Simple pass,7882,1865.89,8,46,31,46,1801,NA,NA,NA,NA
177960737,2499719,2H,1609,8,Pass,85,Simple pass,3319,1868.211,31,46,39,9,1801,NA,NA,NA,NA
177960738,2499719,2H,1609,8,Pass,85,Simple pass,167145,1872.771,39,9,48,20,1801,NA,NA,NA,NA
177960740,2499719,2H,1609,8,Pass,83,High pass,49876,1875.801,48,20,88,47,901,1802,NA,NA,NA
177960727,2499719,2H,1631,8,Pass,84,Launch,8480,1899.375,12,53,70,93,1801,NA,NA,NA,NA
177960744,2499719,2H,1609,1,Duel,10,Air duel,167145,1903.182,30,7,34,27,703,1801,NA,NA,NA
177960729,2499719,2H,1631,1,Duel,10,Air duel,26150,1903.291,70,93,66,73,701,1802,NA,NA,NA
177960746,2499719,2H,1609,8,Pass,82,Head pass,49876,1905.715,34,27,39,7,1802,NA,NA,NA,NA
177960748,2499719,2H,1609,1,Duel,12,Ground defending duel,25413,1907.84,39,7,32,0,702,1801,NA,NA,NA
177960734,2499719,2H,1631,1,Duel,11,Ground attacking duel,149019,1907.914,61,93,68,100,702,1801,NA,NA,NA
177960736,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1910.845,61,100,100,100,NA,NA,NA,NA,NA
177960741,2499719,2H,1631,3,Free Kick,36,Throw in,149019,1924.591,68,100,74,90,1801,NA,NA,NA,NA
177960742,2499719,2H,1631,1,Duel,11,Ground attacking duel,26150,1925.972,74,90,70,94,702,1801,NA,NA,NA
177960752,2499719,2H,1609,1,Duel,12,Ground defending duel,167145,1926.032,26,10,30,6,702,1801,NA,NA,NA
177960743,2499719,2H,1631,8,Pass,85,Simple pass,26150,1926.735,70,94,64,92,1801,NA,NA,NA,NA
177960745,2499719,2H,1631,8,Pass,85,Simple pass,192748,1927.715,64,92,59,95,1801,NA,NA,NA,NA
177960747,2499719,2H,1631,8,Pass,83,High pass,149019,1929.033,59,95,82,94,1801,NA,NA,NA,NA
177960749,2499719,2H,1631,8,Pass,85,Simple pass,12829,1930.193,82,94,100,81,1802,NA,NA,NA,NA
177960751,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1935.31,100,81,100,100,NA,NA,NA,NA,NA
177960755,2499719,2H,1609,3,Free Kick,34,Goal kick,7882,1941.332,0,0,18,12,NA,NA,NA,NA,NA
177960756,2499719,2H,1609,7,Others on the ball,72,Touch,14869,1943.54,18,12,35,24,NA,NA,NA,NA,NA
177960757,2499719,2H,1609,8,Pass,85,Simple pass,14869,1949.161,35,24,72,5,1802,NA,NA,NA,NA
177960753,2499719,2H,1631,8,Pass,84,Launch,149019,1952.501,28,95,67,79,1802,NA,NA,NA,NA
177960760,2499719,2H,1609,8,Pass,82,Head pass,14869,1956.035,33,21,27,46,1801,NA,NA,NA,NA
177960762,2499719,2H,1609,8,Pass,85,Simple pass,3560,1958.318,27,46,40,78,1801,NA,NA,NA,NA
177960763,2499719,2H,1609,8,Pass,85,Simple pass,7868,1965.999,40,78,70,75,1801,NA,NA,NA,NA
177960764,2499719,2H,1609,8,Pass,85,Simple pass,26010,1967.739,70,75,44,64,1801,NA,NA,NA,NA
177960765,2499719,2H,1609,8,Pass,85,Simple pass,7868,1970.322,44,64,65,9,1801,NA,NA,NA,NA
177960767,2499719,2H,1609,8,Pass,85,Simple pass,167145,1974.162,65,9,77,28,1802,NA,NA,NA,NA
177960759,2499719,2H,1631,8,Pass,85,Simple pass,149019,1975.266,23,72,30,69,1802,NA,NA,NA,NA
177960769,2499719,2H,1609,7,Others on the ball,72,Touch,3319,1975.418,70,31,76,32,NA,NA,NA,NA,NA
177960771,2499719,2H,1609,7,Others on the ball,72,Touch,25413,1977.228,76,32,76,13,1401,NA,NA,NA,NA
177960761,2499719,2H,1631,1,Duel,11,Ground attacking duel,192748,1978.534,24,87,26,80,2001,701,1802,NA,NA
177960773,2499719,2H,1609,1,Duel,12,Ground defending duel,25413,1978.882,76,13,74,20,703,1801,NA,NA,NA
177960774,2499719,2H,1609,8,Pass,85,Simple pass,167145,1983.776,74,20,77,20,1801,NA,NA,NA,NA
177960776,2499719,2H,1609,8,Pass,85,Simple pass,3319,1986.413,77,20,70,29,1801,NA,NA,NA,NA
177960778,2499719,2H,1609,8,Pass,85,Simple pass,49876,1988.731,70,29,91,25,1801,NA,NA,NA,NA
177960780,2499719,2H,1609,1,Duel,11,Ground attacking duel,25413,1991.284,91,25,90,27,702,1801,NA,NA,NA
177960768,2499719,2H,1631,1,Duel,12,Ground defending duel,192748,1991.708,9,75,10,73,702,1801,NA,NA,NA
177960782,2499719,2H,1609,8,Pass,85,Simple pass,25413,1993.201,90,27,79,38,1801,NA,NA,NA,NA
177960783,2499719,2H,1609,1,Duel,11,Ground attacking duel,49876,1994.551,79,38,76,58,501,703,1801,NA,NA
177960770,2499719,2H,1631,1,Duel,12,Ground defending duel,217078,1994.658,21,62,24,42,502,701,1802,NA,NA
177960785,2499719,2H,1609,8,Pass,85,Simple pass,49876,1995.898,76,58,73,66,1801,NA,NA,NA,NA
177960786,2499719,2H,1609,10,Shot,100,Shot,7868,1997.314,73,66,0,0,402,201,1213,1802,NA
177960772,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,1998.83,3,31,100,100,NA,NA,NA,NA,NA
177960775,2499719,2H,1631,3,Free Kick,34,Goal kick,8480,2026.28,100,100,71,41,NA,NA,NA,NA,NA
177960777,2499719,2H,1631,1,Duel,13,Ground loose ball duel,12829,2029.813,71,41,64,26,703,1801,NA,NA,NA
177960791,2499719,2H,1609,1,Duel,13,Ground loose ball duel,3560,2030.158,29,59,36,74,701,1802,NA,NA,NA
177960779,2499719,2H,1631,7,Others on the ball,72,Touch,8013,2032.273,64,26,77,19,NA,NA,NA,NA,NA
177960794,2499719,2H,1609,1,Duel,12,Ground defending duel,7868,2035.074,23,81,26,86,503,703,1801,NA,NA
177960781,2499719,2H,1631,1,Duel,11,Ground attacking duel,8013,2035.288,77,19,74,14,504,701,1802,NA,NA
177960796,2499719,2H,1609,7,Others on the ball,70,Acceleration,7868,2037.85,26,86,65,95,1801,NA,NA,NA,NA
177960798,2499719,2H,1609,1,Duel,11,Ground attacking duel,7868,2042.248,65,95,63,100,501,702,1801,NA,NA
177960788,2499719,2H,1631,1,Duel,12,Ground defending duel,217078,2043.116,35,5,37,0,502,702,1801,NA,NA
177960789,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,2045.294,32,0,100,100,NA,NA,NA,NA,NA
177960800,2499719,2H,1609,3,Free Kick,36,Throw in,7868,2049.935,63,100,65,73,1801,NA,NA,NA,NA
177960803,2499719,2H,1609,8,Pass,85,Simple pass,7870,2056.617,65,73,71,70,1802,NA,NA,NA,NA
177960790,2499719,2H,1631,8,Pass,85,Simple pass,8653,2058.489,29,30,42,25,1901,1401,1801,NA,NA
177960792,2499719,2H,1631,7,Others on the ball,72,Touch,12829,2060.497,42,25,66,26,1901,NA,NA,NA,NA
177960805,2499719,2H,1609,1,Duel,12,Ground defending duel,3560,2063.488,34,74,17,91,501,701,1802,NA,NA
177960793,2499719,2H,1631,1,Duel,11,Ground attacking duel,12829,2063.955,66,26,83,9,1901,502,703,1801,NA
177960795,2499719,2H,1631,1,Duel,11,Ground attacking duel,12829,2066.682,83,9,100,100,1901,501,702,1801,NA
177960807,2499719,2H,1609,1,Duel,12,Ground defending duel,14869,2067.278,17,91,0,0,502,702,1801,NA,NA
177960797,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,2071.057,100,5,100,100,NA,NA,NA,NA,NA
177960810,2499719,2H,1609,3,Free Kick,34,Goal kick,7882,2081.635,0,0,37,33,NA,NA,NA,NA,NA
177960811,2499719,2H,1609,8,Pass,83,High pass,49876,2083.458,37,33,73,88,1801,NA,NA,NA,NA
177960812,2499719,2H,1609,8,Pass,80,Cross,7879,2088.377,73,88,84,72,402,1802,NA,NA,NA
177960801,2499719,2H,1631,7,Others on the ball,72,Touch,8653,2089.51,12,37,16,28,1401,NA,NA,NA,NA
177960802,2499719,2H,1631,7,Others on the ball,71,Clearance,8013,2090.944,16,28,42,78,1802,NA,NA,NA,NA
177960813,2499719,2H,1609,8,Pass,85,Simple pass,14869,2095.055,58,22,91,11,1801,NA,NA,NA,NA
177960814,2499719,2H,1609,8,Pass,80,Cross,3319,2098.576,91,11,93,46,401,801,1802,NA,NA
177960804,2499719,2H,1631,7,Others on the ball,71,Clearance,265366,2100.121,7,54,8,74,1401,1801,NA,NA,NA
177960808,2499719,2H,1631,7,Others on the ball,71,Clearance,149019,2102.38,8,74,18,90,1802,NA,NA,NA,NA
177960817,2499719,2H,1609,8,Pass,85,Simple pass,3319,2106.088,82,10,71,35,1801,NA,NA,NA,NA
177960818,2499719,2H,1609,8,Pass,85,Simple pass,49876,2108.428,71,35,83,38,1801,NA,NA,NA,NA
177960809,2499719,2H,1631,1,Duel,12,Ground defending duel,265366,2108.812,17,62,38,84,601,702,1801,NA,NA
177961285,2499719,2H,1609,1,Duel,11,Ground attacking duel,0,2108.812,83,38,62,16,602,702,1801,NA,NA
177960819,2499719,2H,1609,8,Pass,85,Simple pass,14869,2111.926,62,16,73,27,1801,NA,NA,NA,NA
177960821,2499719,2H,1609,8,Pass,85,Simple pass,3319,2114.647,73,27,69,48,1801,NA,NA,NA,NA
177960823,2499719,2H,1609,8,Pass,85,Simple pass,49876,2116.952,69,48,58,82,1801,NA,NA,NA,NA
177960824,2499719,2H,1609,8,Pass,85,Simple pass,7868,2118.626,58,82,72,87,1801,NA,NA,NA,NA
177960825,2499719,2H,1609,8,Pass,85,Simple pass,7879,2121.128,72,87,57,86,1801,NA,NA,NA,NA
